,,,,,,,Daily Price Arrival Report-07-11-2025 to 21-08-2026 for Maharashtra,,,,,,
Maharashtra,Ahilyanagar,"Omchatinya Multi State Agro Purpose Co-Op Society, Dist Ahilyanagar",Cereals,Wheat,Other,Local,"2,200.00","2,300.00","2,200.00",Rs./Quintal,0.14,Metric Tonnes,01-07-2026
Maharashtra,Ahilyanagar,"Omchatinya Multi State Agro Purpose Co-Op Society, Dist Ahilyanagar",Cereals,Wheat,Other,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.07,Metric Tonnes,01-06-2026
Maharashtra,Ahilyanagar,"Omchatinya Multi State Agro Purpose Co-Op Society, Dist Ahilyanagar",Cereals,Wheat,Other,Local,"2,200.00","2,400.00","2,300.00",Rs./Quintal,0.41,Metric Tonnes,01-05-2026
Maharashtra,Ahilyanagar,"Omchatinya Multi State Agro Purpose Co-Op Society, Dist Ahilyanagar",Cereals,Wheat,Other,Local,"2,300.00","2,300.00","2,300.00",Rs./Quintal,0.19,Metric Tonnes,01-04-2026
Maharashtra,Ahilyanagar,"Omchatinya Multi State Agro Purpose Co-Op Society, Dist Ahilyanagar",Cereals,Wheat,Other,Local,"2,400.00","2,400.00","2,400.00",Rs./Quintal,0.38,Metric Tonnes,01-03-2026
Maharashtra,Ahilyanagar,"Omchatinya Multi State Agro Purpose Co-Op Society, Dist Ahilyanagar",Cereals,Wheat,Other,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.03,Metric Tonnes,01-02-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,550.00","3,200.00","2,900.00",Rs./Quintal,6.50,Metric Tonnes,31-12-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,550.00","3,100.00","2,900.00",Rs./Quintal,6.50,Metric Tonnes,30-12-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","3,200.00","2,850.00",Rs./Quintal,7.50,Metric Tonnes,29-11-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,500.00","2,350.00",Rs./Quintal,12.00,Metric Tonnes,29-04-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,150.00",Rs./Quintal,4.70,Metric Tonnes,27-06-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,586.00","3,000.00","2,750.00",Rs./Quintal,7.00,Metric Tonnes,27-05-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,000.00","2,750.00",Rs./Quintal,4.00,Metric Tonnes,26-12-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,000.00","2,850.00",Rs./Quintal,5.50,Metric Tonnes,26-11-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,6.70,Metric Tonnes,24-06-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,250.00",Rs./Quintal,4.30,Metric Tonnes,24-06-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,550.00","3,150.00","3,000.00",Rs./Quintal,6.50,Metric Tonnes,23-12-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,590.00","3,000.00","2,800.00",Rs./Quintal,10.00,Metric Tonnes,23-05-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,100.00",Rs./Quintal,10.00,Metric Tonnes,23-05-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","3,450.00","3,000.00",Rs./Quintal,8.50,Metric Tonnes,22-11-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,3.70,Metric Tonnes,22-07-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,500.00",Rs./Quintal,3.70,Metric Tonnes,22-07-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,590.00","2,800.00","2,650.00",Rs./Quintal,10.60,Metric Tonnes,22-04-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","3,200.00","2,900.00",Rs./Quintal,7.00,Metric Tonnes,20-12-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,590.00","3,000.00","2,750.00",Rs./Quintal,22.00,Metric Tonnes,20-05-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,550.00","3,050.00","2,900.00",Rs./Quintal,5.50,Metric Tonnes,19-11-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,150.00",Rs./Quintal,1.80,Metric Tonnes,19-08-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,000.00","2,800.00",Rs./Quintal,3.50,Metric Tonnes,18-02-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,8.00,Metric Tonnes,17-06-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,200.00","2,800.00",Rs./Quintal,6.00,Metric Tonnes,17-01-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,4.10,Metric Tonnes,15-07-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,150.00",Rs./Quintal,3.80,Metric Tonnes,15-07-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,500.00","2,250.00",Rs./Quintal,13.00,Metric Tonnes,15-04-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,550.00","3,100.00","2,900.00",Rs./Quintal,7.00,Metric Tonnes,14-01-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,600.00",Rs./Quintal,8.30,Metric Tonnes,13-06-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,500.00","2,350.00",Rs./Quintal,8.00,Metric Tonnes,13-05-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,000.00","2,800.00",Rs./Quintal,4.00,Metric Tonnes,13-02-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,100.00","2,800.00",Rs./Quintal,5.00,Metric Tonnes,13-01-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,550.00","3,100.00","2,900.00",Rs./Quintal,6.50,Metric Tonnes,12-12-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,690.00",Rs./Quintal,4.10,Metric Tonnes,12-08-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,250.00",Rs./Quintal,4.70,Metric Tonnes,12-08-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,000.00","2,700.00",Rs./Quintal,6.00,Metric Tonnes,11-03-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,200.00",Rs./Quintal,7.00,Metric Tonnes,10-06-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,900.00","2,800.00",Rs./Quintal,5.50,Metric Tonnes,10-02-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,150.00","2,800.00",Rs./Quintal,4.00,Metric Tonnes,10-01-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,550.00","3,100.00","2,900.00",Rs./Quintal,5.50,Metric Tonnes,09-01-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,600.00",Rs./Quintal,5.50,Metric Tonnes,08-08-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,250.00",Rs./Quintal,5.20,Metric Tonnes,08-08-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,4.50,Metric Tonnes,08-07-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,250.00",Rs./Quintal,2.90,Metric Tonnes,08-07-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,300.00",Rs./Quintal,13.00,Metric Tonnes,08-04-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,100.00","2,800.00",Rs./Quintal,5.00,Metric Tonnes,07-02-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","3,350.00","3,000.00",Rs./Quintal,13.50,Metric Tonnes,06-12-2025
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,150.00",Rs./Quintal,6.10,Metric Tonnes,06-05-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,000.00","2,800.00",Rs./Quintal,3.00,Metric Tonnes,06-02-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,000.00","2,800.00",Rs./Quintal,6.00,Metric Tonnes,06-01-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,7.70,Metric Tonnes,05-08-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,700.00",Rs./Quintal,5.80,Metric Tonnes,04-07-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,250.00",Rs./Quintal,3.00,Metric Tonnes,04-07-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,570.00","2,350.00",Rs./Quintal,8.00,Metric Tonnes,03-06-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","3,200.00","2,900.00",Rs./Quintal,4.50,Metric Tonnes,02-01-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,4.00,Metric Tonnes,01-08-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,200.00",Rs./Quintal,4.50,Metric Tonnes,01-08-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,4.50,Metric Tonnes,01-07-2026
Maharashtra,Ahilyanagar,Pathardi APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,580.00","2,250.00",Rs./Quintal,4.90,Metric Tonnes,01-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,650.00","2,625.00",Rs./Quintal,1.00,Metric Tonnes,31-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,675.00","2,640.00",Rs./Quintal,0.40,Metric Tonnes,31-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,350.00","2,531.00","2,440.00",Rs./Quintal,8.10,Metric Tonnes,30-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,450.00","2,325.00",Rs./Quintal,1.40,Metric Tonnes,30-05-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,700.00","2,600.00",Rs./Quintal,3.50,Metric Tonnes,30-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,400.00","2,576.00","2,490.00",Rs./Quintal,7.60,Metric Tonnes,29-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,299.00","2,440.00","2,370.00",Rs./Quintal,4.80,Metric Tonnes,29-05-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,500.00","2,400.00",Rs./Quintal,3.80,Metric Tonnes,28-05-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,625.00","2,625.00","2,625.00",Rs./Quintal,2.50,Metric Tonnes,27-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,571.00","2,385.00",Rs./Quintal,3.70,Metric Tonnes,27-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,625.00","2,766.00","2,700.00",Rs./Quintal,1.20,Metric Tonnes,27-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,490.00","2,395.00",Rs./Quintal,2.40,Metric Tonnes,26-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,425.00","2,536.00","2,480.00",Rs./Quintal,6.10,Metric Tonnes,25-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,250.00","2,431.00","2,340.00",Rs./Quintal,1.10,Metric Tonnes,25-05-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,191.00","2,400.00","2,200.00",Rs./Quintal,3.10,Metric Tonnes,24-04-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,525.00","2,845.00","2,700.00",Rs./Quintal,7.00,Metric Tonnes,24-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,630.00","2,630.00","2,630.00",Rs./Quintal,3.50,Metric Tonnes,23-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,190.00","2,350.00","2,270.00",Rs./Quintal,2.70,Metric Tonnes,23-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,731.00","2,600.00",Rs./Quintal,1.60,Metric Tonnes,23-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,350.00","2,550.00","2,450.00",Rs./Quintal,6.30,Metric Tonnes,22-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,500.00","2,400.00",Rs./Quintal,2.70,Metric Tonnes,22-05-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,700.00","2,851.00","2,770.00",Rs./Quintal,3.60,Metric Tonnes,22-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,625.00","2,625.00","2,625.00",Rs./Quintal,4.40,Metric Tonnes,21-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,680.00","2,680.00","2,680.00",Rs./Quintal,3.10,Metric Tonnes,21-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,700.00","2,840.00","2,770.00",Rs./Quintal,1.80,Metric Tonnes,21-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,625.00","2,625.00","2,625.00",Rs./Quintal,3.00,Metric Tonnes,20-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,381.00","2,290.00",Rs./Quintal,2.00,Metric Tonnes,20-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,575.00","2,500.00",Rs./Quintal,1.10,Metric Tonnes,20-02-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,700.00","2,887.00","2,795.00",Rs./Quintal,1.70,Metric Tonnes,20-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,650.00","2,650.00","2,650.00",Rs./Quintal,5.50,Metric Tonnes,19-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,350.00","2,275.00",Rs./Quintal,2.20,Metric Tonnes,19-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,201.00","2,400.00","2,300.00",Rs./Quintal,2.40,Metric Tonnes,19-02-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,801.00","2,700.00",Rs./Quintal,2.50,Metric Tonnes,19-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,650.00","2,650.00","2,650.00",Rs./Quintal,2.90,Metric Tonnes,18-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,580.00","2,515.00",Rs./Quintal,1.20,Metric Tonnes,18-02-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,700.00","2,700.00","2,700.00",Rs./Quintal,2.90,Metric Tonnes,17-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,3.70,Metric Tonnes,17-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,526.00","2,675.00","2,600.00",Rs./Quintal,0.90,Metric Tonnes,17-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,250.00","2,526.00","2,380.00",Rs./Quintal,5.50,Metric Tonnes,16-05-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,650.00","2,650.00","2,650.00",Rs./Quintal,0.90,Metric Tonnes,15-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,450.00","2,581.00","2,515.00",Rs./Quintal,5.00,Metric Tonnes,15-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,330.00","2,400.00","2,365.00",Rs./Quintal,3.30,Metric Tonnes,15-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,675.00","2,675.00","2,675.00",Rs./Quintal,5.70,Metric Tonnes,14-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,450.00","2,550.00","2,475.00",Rs./Quintal,1.90,Metric Tonnes,14-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,500.00","2,300.00",Rs./Quintal,12.50,Metric Tonnes,14-05-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,050.00","2,350.00","2,200.00",Rs./Quintal,5.10,Metric Tonnes,14-04-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,350.00","2,325.00",Rs./Quintal,3.70,Metric Tonnes,14-03-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,700.00","2,556.00",Rs./Quintal,1.90,Metric Tonnes,14-02-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,636.00","2,636.00","2,636.00",Rs./Quintal,0.30,Metric Tonnes,14-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,798.00","2,675.00",Rs./Quintal,5.40,Metric Tonnes,13-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,6.00,Metric Tonnes,13-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,581.00","2,900.00","2,761.00",Rs./Quintal,1.50,Metric Tonnes,13-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,700.00","2,700.00","2,700.00",Rs./Quintal,0.30,Metric Tonnes,12-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,425.00","2,315.00",Rs./Quintal,3.10,Metric Tonnes,12-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,245.00","2,269.00","2,260.00",Rs./Quintal,3.60,Metric Tonnes,12-03-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,751.00","2,675.00",Rs./Quintal,3.00,Metric Tonnes,12-01-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,700.00","2,700.00","2,700.00",Rs./Quintal,1.00,Metric Tonnes,11-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,519.00","2,260.00",Rs./Quintal,15.30,Metric Tonnes,11-04-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,511.00","2,511.00","2,511.00",Rs./Quintal,1.50,Metric Tonnes,10-11-2025
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,700.00","2,700.00","2,700.00",Rs./Quintal,8.50,Metric Tonnes,10-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,500.00","2,550.00","2,525.00",Rs./Quintal,2.00,Metric Tonnes,10-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,001.00","2,500.00","2,300.00",Rs./Quintal,4.10,Metric Tonnes,10-04-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,400.00","2,530.00","2,500.00",Rs./Quintal,5.20,Metric Tonnes,09-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,600.00","2,500.00",Rs./Quintal,6.70,Metric Tonnes,09-02-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,650.00","2,650.00","2,650.00",Rs./Quintal,1.50,Metric Tonnes,08-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,715.00","2,715.00","2,715.00",Rs./Quintal,0.80,Metric Tonnes,07-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,400.00","2,470.00","2,435.00",Rs./Quintal,0.90,Metric Tonnes,07-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,400.00","2,350.00",Rs./Quintal,3.90,Metric Tonnes,07-05-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,700.00","2,700.00","2,700.00",Rs./Quintal,3.80,Metric Tonnes,06-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,3.80,Metric Tonnes,06-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,271.00","2,440.00","2,350.00",Rs./Quintal,5.60,Metric Tonnes,06-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,005.00","2,300.00","2,150.00",Rs./Quintal,20.90,Metric Tonnes,06-04-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,550.00","2,550.00","2,550.00",Rs./Quintal,3.10,Metric Tonnes,06-02-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,316.00","2,450.00","2,385.00",Rs./Quintal,4.90,Metric Tonnes,05-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,525.00",Rs./Quintal,2.70,Metric Tonnes,05-02-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,530.00","2,600.00","2,565.00",Rs./Quintal,1.10,Metric Tonnes,04-12-2025
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,675.00","2,675.00","2,675.00",Rs./Quintal,1.30,Metric Tonnes,04-08-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,350.00","2,531.00","2,440.00",Rs./Quintal,5.80,Metric Tonnes,04-07-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,400.00","2,300.00",Rs./Quintal,2.60,Metric Tonnes,04-06-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,476.00","2,696.00","2,600.00",Rs./Quintal,2.80,Metric Tonnes,04-02-2026
Maharashtra,Ahilyanagar,Rahata APMC,Cereals,Wheat,Other,FAQ,"2,686.00","2,686.00","2,686.00",Rs./Quintal,6.70,Metric Tonnes,03-08-2026
